Week_Start,Country_Code,Total_Events,Media_Volume,Total_Sources,Total_Mentions,Avg_Articles_Per_Event,Source_Diversity,Media_Tone,Avg_Goldstein,Root_Event_Count,Positive_Event_Count,Negative_Event_Count
2024-05-19,UK,19301,100907,20835,103205,5.2280710843997715,1.0794777472669808,-0.69974153473284717,2.9417387700119142,11973,8478,10420
2024-05-26,UK,16250,83936,17291,86392,5.1652923076923063,1.0640615384615379,-0.50646076091194669,2.9181230769230768,9843,7321,8475
2024-06-02,UK,19638,100591,21799,102959,5.122262959568185,1.1100417557796107,-0.36661660182418354,2.9585701191567368,11705,8836,10264
2024-06-09,UK,18851,96462,20076,98994,5.1170760171874159,1.06498329001114,-0.13922551805345315,2.9670627552914972,11453,9087,9281
2024-06-16,UK,17217,93555,19137,96154,5.4338734971249352,1.1115176860080158,-0.28682271704400669,2.9496311784863805,10666,7973,8799
2024-06-23,UK,18901,98649,20755,101001,5.2192476588540258,1.0980900481456026,-0.6237725446551412,3.0121104703454837,11282,8183,10268
2024-06-30,UK,20005,107503,22703,109945,5.3738065483629081,1.1348662834291432,-0.0857055375096787,2.868447888027994,11891,9612,9785
2024-07-07,UK,19729,103258,22189,106458,5.2338182371128834,1.1246895433118762,-0.17386035065344665,2.9171017284200906,12359,9548,9572
2024-07-14,UK,18916,94147,20035,96615,4.9771093254387839,1.059156269824487,-0.3326339967660138,3.043608585324594,11902,8874,9468
2024-07-21,UK,16921,87795,17896,90821,5.188523136930443,1.0576207079959803,-0.30226344451901155,2.9358607647302151,10624,8148,8371
2024-07-28,UK,17423,93617,19226,95853,5.3731848705733762,1.1034839005911725,-1.6724033295720822,2.4923147563565409,10355,6931,10135
2024-08-04,UK,21807,118617,24147,121572,5.43940019259871,1.1073049938093273,-3.0017648390628171,2.047594809006283,12503,6315,15131
2024-08-11,UK,17204,91473,18881,93703,5.3169611718205081,1.0974773308532908,-1.0597856346073402,2.77238432922576,10408,7124,9719
2024-08-18,UK,17509,90378,18914,92917,5.161802501570623,1.0802444457136329,-0.87025781964000348,2.9788680107373366,10700,7334,9749
2024-08-25,UK,14901,77799,16027,79630,5.2210589893295767,1.0755653982954159,-0.36783512153589543,2.9938930273136011,9377,7132,7409
2024-09-01,UK,17621,91593,19123,93846,5.1979456330514724,1.0852392032234255,-0.647418899470803,3.0136655127404808,11030,8095,9102
2024-09-08,UK,20929,108131,22624,111101,5.1665631420517011,1.0809881026327113,-0.795673316366629,3.0555449376463257,13094,8710,11785
2024-09-15,UK,18303,94197,19452,96382,5.1465333551876729,1.0627765940009837,-0.25693025835092537,3.0460853412008957,11361,8958,8948
2024-09-22,UK,18799,96624,20301,99280,5.139847864248094,1.0798978669078143,-0.33408953162078125,2.9733762434172024,11601,9036,9280
2024-09-29,UK,19220,102312,21309,104381,5.32320499479708,1.1086888657648282,-0.307520224265331,2.9719042663891777,11758,8968,9692
2024-10-06,UK,20106,100498,21530,102895,4.9984084352929488,1.0708246294638415,-0.40309955596170643,2.9497662389336496,12258,9091,10422
2024-10-13,UK,17902,92738,19298,94801,5.1803150485979224,1.0779801139537477,-0.28422864831210032,3.0275723382862267,11175,8327,9140
2024-10-20,UK,18544,94375,19940,96727,5.0892471958584977,1.0752804141501293,-0.59466067018691127,3.0295081967213093,11289,8220,9816
2024-10-27,UK,16555,86693,17753,88823,5.2366656599214725,1.0723648444578677,-0.35207196968397214,3.0976442162488671,10265,7844,8317
2024-11-03,UK,17841,90991,19322,93241,5.1001064962726312,1.0830110419819508,-0.0268418274284025,2.9445995179642397,10995,8932,8450
2024-11-10,UK,18996,98745,20413,102244,5.1981996209728374,1.0745946515055804,-0.10857418522596896,2.8870025268477568,11884,9402,9160
2024-11-17,UK,19375,98870,20904,101212,5.1029677419354842,1.078916129032258,-0.315018356860053,2.835251612903225,11726,8811,10114
2024-11-24,UK,18567,97643,20220,100952,5.2589540582754335,1.0890289222814677,-0.27222488329580907,3.0321268917972755,11386,8404,9748
2024-12-01,UK,18918,96779,20084,99551,5.1157099059097151,1.0616344222433667,0.096944567988397054,3.0467544137858114,11704,9747,8742
2024-12-08,UK,18155,91217,19104,93680,5.0243459102175709,1.0522721013494905,-0.17159761104733862,3.0255411732305144,10915,8780,8996
2024-12-15,UK,17820,91776,19348,94451,5.1501683501683466,1.0857463524130198,-0.26350228557716637,3.1843378226711532,10792,8375,8984
2024-12-22,UK,11110,55398,11765,57000,4.9863186318631847,1.05895589558956,-0.15477450229488598,3.0011971197119705,6512,5487,5402
2024-12-29,UK,11695,62396,12813,64138,5.3352714835399784,1.0955964087216759,-0.60576930539335017,3.030448909790509,6874,5104,6347
2025-01-05,UK,16906,87892,18504,90027,5.19886430852952,1.0945226546788127,-0.69882891218999077,2.8838578019637997,10060,7110,9408
2025-01-12,UK,18548,93891,19547,96822,5.06205520810869,1.0538602544748765,-0.24875436470778325,2.9854431744662508,11560,8949,9149
2025-01-19,UK,18140,91552,19375,93712,5.0469680264608625,1.0680815876515988,-0.78660601782173245,2.9196637265711116,11072,7440,10242
2025-01-26,UK,16593,88947,18262,91575,5.3605134695353467,1.100584583860664,-0.49411985763674915,2.8836497318146215,9747,7438,8847
2025-02-02,UK,16015,84399,17270,86782,5.2699968779269426,1.0783640337183888,-0.41968965045301271,2.9337683421792069,9719,7178,8499
2025-02-09,UK,16929,88375,18472,90527,5.2203319747179364,1.0911453718471256,-0.42702245976327008,2.8793844881564183,9844,7583,8908
2025-02-16,UK,18511,94186,19949,97400,5.0881097725676616,1.0776835395170439,-0.25735627714103415,3.1392415320620177,11056,8365,9698
2025-02-23,UK,21623,106873,23496,109298,4.9425611617259415,1.0866207279285947,-0.16550882927467755,2.9845257364842985,13031,10504,10572
2025-03-02,UK,24597,117180,26455,119600,4.7639956092206415,1.0755376671951866,-0.14019572563952834,2.9533357726552052,14063,12233,11761
2025-03-09,UK,18571,93793,19905,95980,5.05050885789672,1.0718324269021597,-0.38476983124113767,2.9306176296376067,11295,8638,9564
2025-03-16,UK,19123,96752,20441,99400,5.0594571981383689,1.0689222402342726,-0.41242344068041126,2.973926685143546,11892,8433,10214
2025-03-23,UK,17897,92166,19598,95019,5.1498016427334177,1.0950438620997933,-0.37748444837843942,2.9107615801530997,10757,8139,9279
2025-03-30,UK,17420,92439,18872,95299,5.3064867967853031,1.0833524684270952,-0.62264143879495937,2.9440355912743974,10452,7388,9645
2025-04-06,UK,18778,95644,20303,98504,5.0934071786132682,1.0812120566620516,-0.15579381711928708,2.9069709234210257,11635,9082,9296
2025-04-13,UK,16589,85326,18040,87590,5.1435288444149752,1.0874675990113927,-0.67571428822677149,2.8626077521249016,9947,6976,9192
2025-04-20,UK,19558,100031,21710,102078,5.11458226812557,1.1100317005828815,-0.606133341144525,3.0159320993966672,11627,8198,10861
2025-04-27,UK,17677,89520,19140,91687,5.0642077275555835,1.0827629122588676,-0.17618247144033131,2.9263279968320441,10555,8504,8803
2025-05-04,UK,17834,87454,18732,89499,4.9037792979701713,1.050353257822138,-0.03517796802046215,2.9648143994617011,10672,8830,8618
2025-05-11,UK,18703,92500,19386,95015,4.9457306314494982,1.0365182056354594,-0.56022483702425185,2.9603218734962313,11282,8014,10264
2025-05-18,UK,18424,90389,19062,92653,4.906046461137648,1.0346287451150682,-0.53089336163438339,3.0224001302648724,10958,8378,9672
2025-05-25,UK,15192,76778,15891,78900,5.0538441284886808,1.0460110584518163,-0.59630176595595441,2.9001119010005261,9334,6822,8052
2025-06-01,UK,17199,86790,18083,89098,5.046223617652184,1.0513983371126236,-0.40299428696465517,2.9535031106459684,10815,7908,8672
2025-06-08,UK,19626,101010,21677,103736,5.14674411494956,1.1045042290838678,-0.81901606279220651,2.9469886884744727,11744,8175,10991
2025-06-15,UK,299,1427,322,1427,4.7725752508361214,1.0769230769230769,-0.0146120953379247,2.9040133779264208,164,153,138
2025-06-22,UK,314,1596,330,1644,5.0828025477707,1.0509554140127388,-0.3465276500965202,3.1850318471337586,170,149,158
2025-06-29,UK,9082,47049,9750,48143,5.1804668575203729,1.0735520810394183,-0.32889158297705207,2.8771746311385153,5499,4345,4554
2025-07-06,UK,17919,91751,19415,93908,5.1203192142418672,1.0834868017188457,-0.3168072357412296,2.9237624867459093,10934,8417,9099
2025-07-13,UK,17969,90931,19312,93222,5.0604374200011133,1.0747398297067183,-0.50711743856462754,2.9297512382436417,10882,8127,9333
2025-07-20,UK,19601,99912,21573,103364,5.0972909545431317,1.1006071118820469,-0.79418420966547609,2.7899137799091882,11772,8707,10496
2025-07-27,UK,17797,89696,19033,93153,5.039950553464065,1.0694499072877455,-0.90138987207208854,2.8788728437377089,10997,7275,10126
2025-08-03,UK,16918,90073,18886,92424,5.3240926823501589,1.1163258068329587,-0.91187644888433028,2.7518855656697023,10320,7056,9479
2025-08-10,UK,18197,91009,20020,94222,5.0013188987195711,1.1001813485739413,-0.8819838009819827,2.8287464966752753,10754,7288,10451
2025-08-17,UK,17952,88627,19468,90773,4.9368872549019569,1.0844474153297674,-0.76656479388120347,2.869674688057041,10922,7790,9857
2025-08-24,UK,15872,80982,16634,83508,5.1021925403225792,1.0480090725806457,-0.92734760315182818,2.6877331149193555,9672,6625,8850
2025-08-31,UK,17905,91525,19075,94134,5.1117006422786977,1.0653448757330348,-1.0389748899856284,2.7357665456576381,10935,7009,10573
2025-09-07,UK,21957,106564,24418,109763,4.8533041854533874,1.1120827071093489,-0.59211918577272293,2.683217197249169,12993,10059,11297
2025-09-14,UK,25042,123412,27632,127632,4.9282006229534359,1.10342624391023,-0.48428437719546741,2.6869818704576311,15066,11421,13012
2025-09-21,UK,18748,94801,20604,98471,5.0565927032216775,1.0989972263708134,-0.55970604710749827,2.8907990185619781,11358,8121,10222
2025-09-28,UK,19164,101371,21730,104206,5.2896576915049041,1.1338968900020874,-1.0263092541241441,2.8697662283448113,11230,7876,10924
2025-10-05,UK,17352,90581,19770,93412,5.2202051636698936,1.1393499308437069,-0.45418985804256062,2.864557399723374,10416,8096,8882
2025-10-12,UK,16654,88831,18696,91068,5.3339137744685923,1.1226131860213762,-0.25857713901676088,2.9461991113246051,10247,7806,8430
2025-10-19,UK,18473,97723,20710,100407,5.2900449304390209,1.1210956531153586,-0.85324932718934543,2.9205164293834254,11050,7810,10294
2025-10-26,UK,17858,93652,20285,96063,5.2442602755067727,1.1359054765371268,-0.88510146986705218,2.9871206182103265,10755,7418,10161
2025-11-02,UK,16970,86508,18440,88979,5.0977018267530978,1.0866234531526227,-0.98524222268054873,3.13123747790218,10365,7414,9275
2025-11-09,UK,17026,89607,18464,92216,5.2629507811582252,1.0844590626101265,-0.66506006038622145,3.0651180547398091,10610,7270,9353
2025-11-16,UK,16011,86134,17452,88185,5.3796764724252073,1.090000624570608,-0.52253099208566223,2.9389482230966211,9724,7011,8644
2025-11-23,UK,14469,75320,15379,77243,5.2056119980648292,1.0628930817610054,-0.35796336527281475,2.8657820167254116,8745,6666,7484
2025-11-30,UK,15077,76308,16037,78252,5.0612190754128781,1.0636731445247734,-0.264461737651376,2.992272998607151,9588,7125,7646
2025-12-07,UK,16761,84971,17863,86957,5.06956625499672,1.0657478670723708,-0.51968126134160342,2.9558737545492506,10207,7249,9088
2025-12-14,UK,13273,70521,14678,72077,5.3131168537632814,1.1058539893015895,-0.73722823534711346,2.895592556317335,7844,5815,7211
2025-12-21,UK,10356,53731,11163,55507,5.1883932020085,1.0779258400926992,-0.9248700486964917,2.6961471610660492,6186,4531,5619
2025-12-28,UK,10410,53833,11353,55422,5.1712776176753144,1.0905859750240154,-0.85943313494647322,2.8234582132564845,5839,4173,6014
2026-01-04,UK,13746,72270,14887,74371,5.2575294631165441,1.0830059653717454,-0.68244327901802082,3.0537829186672489,8346,5765,7717
2026-01-11,UK,15075,79544,16572,81850,5.2765505804311772,1.0993034825870651,-0.96301117582691143,2.9354361525704804,9021,5924,8828
2026-01-18,UK,16744,85579,18267,88394,5.1110248447204958,1.09095795508839,-0.65725509415805683,3.0027532250358315,9803,6673,9707
2026-01-25,UK,16218,82866,17739,85268,5.1095079541250454,1.0937846836847951,-0.51357768268421822,2.9086447157479354,9865,6940,8848
2026-02-01,UK,16267,80611,17347,83114,4.9554927153132153,1.0663920821294637,-0.74789302741879737,2.9788774820188113,9396,6459,9464
2026-02-08,UK,16908,83176,17847,85483,4.9193281286964741,1.055535841022001,-0.70310231538708223,2.9926661935178607,9686,6866,9673
2026-02-15,UK,17025,86475,18182,88842,5.0792951541850195,1.0679588839941261,-0.80995987321253415,3.0298560939794417,9847,6477,10165
2026-02-22,UK,17143,89505,18715,91966,5.2210814909875758,1.0916992358397015,-0.72661435952653264,3.0262731143907118,10068,6855,9915
2026-03-01,UK,16908,89611,18797,91644,5.2999171989590739,1.1117222616512885,-1.0325418473559478,3.0013189022947713,9780,5939,10645
2026-03-08,UK,15666,83089,17556,85345,5.3037788842078371,1.1206434316353888,-0.69284540476031431,2.9103153325673428,9577,6178,9164
2026-03-15,UK,18150,92183,19867,94845,5.0789531680440758,1.094600550964187,-0.65026066967989771,2.8938512396694218,10597,7337,10393
2026-03-22,UK,14628,75077,15556,77381,5.1324172819250746,1.0634399781241455,-0.55917325320731082,2.9135425211922348,9131,6417,7959
